"","trial","estimate.Estimate","estimate.Std. Error","estimate.z value","estimate.Pr(>|z|)","var"
"f5.alignment.bin_1001-200037","Omitting Sturdevant_2012",1.07530254617745,0.312538844344948,3.44054048203569,0.000580553582634378,"Alignment Bin"
"f5.alignment.bin_2001-400037","Omitting Sturdevant_2012",0.710520125160875,0.314419397455585,2.25978464086728,0.0238346201102344,"Alignment Bin"
"f5.alignment.bin_251-50037","Omitting Sturdevant_2012",1.60812277574501,0.376960273877067,4.26602718425828,1.98984545173415e-05,"Alignment Bin"
"f5.alignment.bin_4001-800037","Omitting Sturdevant_2012",1.46974911716329,0.648550313659272,2.26620677873182,0.0234387258008362,"Alignment Bin"
"f5.alignment.bin_501-100037","Omitting Sturdevant_2012",0.670101519610057,0.386346280741858,1.73445831631492,0.0828367956183146,"Alignment Bin"
"f5.(Intercept)38","Omitting Rossenkhan_2012",-1.90628513198232,0.270459580125039,-7.04831801891063,1.81093384364698e-12,"Alignment Bin"
"f5.alignment.bin_0-25038","Omitting Rossenkhan_2012",1.0206062163534,0.655429959477583,1.55715527127701,0.119433625040758,"Alignment Bin"
"f5.alignment.bin_1001-200038","Omitting Rossenkhan_2012",1.10733153571749,0.314556012552368,3.52030001503511,0.000431058919053988,"Alignment Bin"
"f5.alignment.bin_2001-400038","Omitting Rossenkhan_2012",0.660026753031942,0.313364014172503,2.10626212066777,0.0351815897316816,"Alignment Bin"
"f5.alignment.bin_251-50038","Omitting Rossenkhan_2012",1.60737095914346,0.378419123123593,4.24759442883252,2.16078100706827e-05,"Alignment Bin"
"f5.alignment.bin_4001-800038","Omitting Rossenkhan_2012",1.4708460237942,0.651932354725826,2.25613288423577,0.0240623102429587,"Alignment Bin"
"f5.alignment.bin_501-100038","Omitting Rossenkhan_2012",0.667858527748797,0.387802062530927,1.72216342375831,0.0850399185491534,"Alignment Bin"
"f5.(Intercept)39","Omitting Baalwa_2013",-1.93221536003494,0.287162580173336,-6.72864604736672,1.71249058463036e-11,"Alignment Bin"
"f5.alignment.bin_0-25039","Omitting Baalwa_2013",1.04893347962321,0.670219613820496,1.56505935963872,0.117568991571204,"Alignment Bin"
"f5.alignment.bin_1001-200039","Omitting Baalwa_2013",1.09507076355771,0.329187923924177,3.32658242897739,0.000879180125299575,"Alignment Bin"
"f5.alignment.bin_2001-400039","Omitting Baalwa_2013",0.68127212104561,0.328725257220848,2.07246661484216,0.0382219465687009,"Alignment Bin"
"f5.alignment.bin_251-50039","Omitting Baalwa_2013",1.63195752160164,0.393032008236881,4.15222548647504,3.29257598471366e-05,"Alignment Bin"
"f5.alignment.bin_4001-800039","Omitting Baalwa_2013",1.49666309566407,0.670225883917991,2.23307265740755,0.0255441533732393,"Alignment Bin"
"f5.alignment.bin_501-100039","Omitting Baalwa_2013",0.683631243054809,0.401826502873173,1.70130949095357,0.0888848867147645,"Alignment Bin"
"f5.(Intercept)40","Omitting Frange_2013",-1.90375032961193,0.267961084599123,-7.10457763842834,1.20691059522488e-12,"Alignment Bin"
"f5.alignment.bin_0-25040","Omitting Frange_2013",1.01761440972219,0.650062348198162,1.56541047569177,0.117486693696355,"Alignment Bin"
"f5.alignment.bin_1001-200040","Omitting Frange_2013",1.07410991064538,0.310991486307573,3.45382416540843,0.000552697609408534,"Alignment Bin"
"f5.alignment.bin_2001-400040","Omitting Frange_2013",0.659645841027743,0.310535841467608,2.12421805454154,0.0336519141985429,"Alignment Bin"
"f5.alignment.bin_251-50040","Omitting Frange_2013",1.63074022671971,0.376570683163841,4.3305023455854,1.4876956130151e-05,"Alignment Bin"
"f5.alignment.bin_4001-800040","Omitting Frange_2013",1.46848837745179,0.644410760808197,2.27880796964046,0.0226784829512943,"Alignment Bin"
"f5.alignment.bin_501-100040","Omitting Frange_2013",0.770054597256921,0.388407192676908,1.98259613049309,0.0474125599540509,"Alignment Bin"
"f5.(Intercept)41","Omitting Chaillon_2014",-1.90771149296029,0.271811911639956,-7.01849849570704,2.24265170642901e-12,"Alignment Bin"
"f5.alignment.bin_0-25041","Omitting Chaillon_2014",1.02288506917514,0.658431483589601,1.55351785974546,0.120299465880303,"Alignment Bin"
"f5.alignment.bin_1001-200041","Omitting Chaillon_2014",1.10282559566035,0.316504725445397,3.48438903750462,0.000493261944107368,"Alignment Bin"
"f5.alignment.bin_2001-400041","Omitting Chaillon_2014",0.660229494876897,0.314874012663104,2.09680528822587,0.0360108152805258,"Alignment Bin"
"f5.alignment.bin_251-50041","Omitting Chaillon_2014",1.60852614444691,0.380211541310748,4.23060841052234,2.33060086941562e-05,"Alignment Bin"
"f5.alignment.bin_4001-800041","Omitting Chaillon_2014",1.47216319162899,0.65602868042633,2.2440530963864,0.0248289852764693,"Alignment Bin"
"f5.alignment.bin_501-100041","Omitting Chaillon_2014",0.666162402503081,0.389652972350901,1.70962997788496,0.0873343185464339,"Alignment Bin"
"f5.(Intercept)42","Omitting Sterrett_2014",-1.91369977023685,0.277642277693152,-6.89268142495163,5.47503968079996e-12,"Alignment Bin"
"f5.alignment.bin_0-25042","Omitting Sterrett_2014",1.03110952087976,0.671265723838168,1.53606758733944,0.124521804784482,"Alignment Bin"
"f5.alignment.bin_1001-200042","Omitting Sterrett_2014",1.12333025410999,0.32389960535998,3.46814332441536,0.000524067701429078,"Alignment Bin"
"f5.alignment.bin_2001-400042","Omitting Sterrett_2014",0.587729408843356,0.326004110475357,1.80282821583558,0.0714151974290341,"Alignment Bin"
"f5.alignment.bin_251-50042","Omitting Sterrett_2014",1.6105029646609,0.387870050499515,4.15217148781359,3.29335319988223e-05,"Alignment Bin"
"f5.alignment.bin_4001-800042","Omitting Sterrett_2014",1.47805893789123,0.673794647735297,2.19363413297977,0.0282617225216067,"Alignment Bin"
"f5.alignment.bin_501-100042","Omitting Sterrett_2014",0.657389333532686,0.397639999883266,1.65322737583159,0.0982845969593814,"Alignment Bin"
"f5.(Intercept)43","Omitting Wagner_2014",-1.70859329202757,0.293292804892996,-5.82555474775773,5.69231942987208e-09,"Alignment Bin"
"f5.alignment.bin_0-25043","Omitting Wagner_2014",0.820118280118466,0.656491715782996,1.24924391336807,0.211575874930167,"Alignment Bin"
"f5.alignment.bin_1001-200043","Omitting Wagner_2014",0.881390199151264,0.329973069151353,2.67109737597096,0.00756037109530552,"Alignment Bin"
"f5.alignment.bin_2001-400043","Omitting Wagner_2014",0.465650561787823,0.330012375464317,1.41100939361037,0.158241844231066,"Alignment Bin"
"f5.alignment.bin_251-50043","Omitting Wagner_2014",1.40986850673039,0.39148699518996,3.60131632481504,0.000316610068263852,"Alignment Bin"
"f5.alignment.bin_4001-800043","Omitting Wagner_2014",1.27330438117916,0.648043931129805,1.96484269046278,0.049432447458494,"Alignment Bin"
"f5.alignment.bin_501-100043","Omitting Wagner_2014",0.481951969731497,0.396885725928807,1.21433434927299,0.22462007393663,"Alignment Bin"
"f5.(Intercept)44","Omitting Danaviah_2015",-1.90972612473994,0.273814353140692,-6.97452892017928,3.0689741131329e-12,"Alignment Bin"
"f5.alignment.bin_0-25044","Omitting Danaviah_2015",1.02611433529747,0.662898545029664,1.54792063278936,0.121641406351591,"Alignment Bin"
"f5.alignment.bin_1001-200044","Omitting Danaviah_2015",1.07368402267348,0.317672591864724,3.37984468968821,0.000725268008862153,"Alignment Bin"
"f5.alignment.bin_2001-400044","Omitting Danaviah_2015",0.659824517542827,0.317141728861388,2.08053515982192,0.0374764741708774,"Alignment Bin"
"f5.alignment.bin_251-50044","Omitting Danaviah_2015",1.61037015712188,0.382884644188537,4.20588859220197,2.60058325597827e-05,"Alignment Bin"
"f5.alignment.bin_4001-800044","Omitting Danaviah_2015",1.474146442102,0.662162804497903,2.22625981418542,0.0259967835409618,"Alignment Bin"
"f5.alignment.bin_501-100044","Omitting Danaviah_2015",0.695802981973733,0.402798667809861,1.72742125925348,0.0840920353095009,"Alignment Bin"
"f5.(Intercept)45","Omitting Janes_2015",-1.91447000073218,0.278435550371948,-6.87581021236238,6.16385172329968e-12,"Alignment Bin"
"f5.alignment.bin_0-25045","Omitting Janes_2015",1.03321740645486,0.673191516926738,1.53480455483413,0.124831843640618,"Alignment Bin"
"f5.alignment.bin_1001-200045","Omitting Janes_2015",1.065857438265,0.327225908882947,3.25725258706903,0.00112496279943473,"Alignment Bin"
"f5.alignment.bin_2001-400045","Omitting Janes_2015",0.660168655567163,0.322462915528029,2.04727000773452,0.0406315810003341,"Alignment Bin"
"f5.alignment.bin_251-50045","Omitting Janes_2015",1.61362208398226,0.389030430176504,4.14780428166031,3.35679168910279e-05,"Alignment Bin"
"f5.alignment.bin_4001-800045","Omitting Janes_2015",1.47880928960078,0.676403746455781,2.18628193198136,0.0287949851866485,"Alignment Bin"
"f5.alignment.bin_501-100045","Omitting Janes_2015",0.657325043289693,0.398724917493705,1.64856775799589,0.0992362186141663,"Alignment Bin"
"f5.(Intercept)46","Omitting Gounder_2015",-1.91168899245528,0.275749477823474,-6.93270213073289,4.12876983340955e-12,"Alignment Bin"
"f5.alignment.bin_0-25046","Omitting Gounder_2015",1.02895139364807,0.66717503973308,1.54225103214252,0.123012603340871,"Alignment Bin"
"f5.alignment.bin_1001-200046","Omitting Gounder_2015",1.0836308506295,0.322383141282642,3.36131364164433,0.000775726841421729,"Alignment Bin"
"f5.alignment.bin_2001-400046","Omitting Gounder_2015",0.660257537788725,0.319351545022456,2.06749442136658,0.0386875893252697,"Alignment Bin"
"f5.alignment.bin_251-50046","Omitting Gounder_2015",1.61160620200441,0.385445517323693,4.18115175704845,2.90036198777726e-05,"Alignment Bin"
"f5.alignment.bin_4001-800046","Omitting Gounder_2015",1.47603493342998,0.668115976948133,2.20924956797518,0.0271572868909111,"Alignment Bin"
"f5.alignment.bin_501-100046","Omitting Gounder_2015",0.660955478034029,0.39505173034353,1.6730858955086,0.0943103877516987,"Alignment Bin"
"f5.(Intercept)47","Omitting Chen_2015",-1.91027296277144,0.274353488168272,-6.9628163852606,3.33536426505982e-12,"Alignment Bin"
"f5.alignment.bin_0-25047","Omitting Chen_2015",1.02699146637684,0.664100451806975,1.54643994531619,0.121998353282947,"Alignment Bin"
"f5.alignment.bin_1001-200047","Omitting Chen_2015",1.07419296196267,0.318310320488206,3.37467211341163,0.000739036865116189,"Alignment Bin"
"f5.alignment.bin_2001-400047","Omitting Chen_2015",0.677740825639585,0.319596903135914,2.12061136697361,0.0339545207657041,"Alignment Bin"
"f5.alignment.bin_251-50047","Omitting Chen_2015",1.61100161565625,0.383608289108323,4.19960063793443,2.67386167867255e-05,"Alignment Bin"
"f5.alignment.bin_4001-800047","Omitting Chen_2015",1.47468881973689,0.663849669725743,2.22141982889912,0.0263225392305942,"Alignment Bin"
"f5.alignment.bin_501-100047","Omitting Chen_2015",0.663011175874217,0.393145238766852,1.68642809449717,0.0917133739534373,"Alignment Bin"
"f5.(Intercept)48","Omitting Zanini_2015",-1.95838536544345,0.286026470320256,-6.84686757575512,7.54845309548056e-12,"Alignment Bin"
"f5.alignment.bin_0-25048","Omitting Zanini_2015",1.07496657794429,0.669159356522495,1.60644331946683,0.108176539259918,"Alignment Bin"
"f5.alignment.bin_1001-200048","Omitting Zanini_2015",1.12160240450791,0.327742824460549,3.42220277851704,0.000621159690310979,"Alignment Bin"
"f5.alignment.bin_2001-400048","Omitting Zanini_2015",0.70774164712402,0.327336044666641,2.16212561572553,0.0306084950654575,"Alignment Bin"
"f5.alignment.bin_251-50048","Omitting Zanini_2015",1.65791368757479,0.391937437139555,4.2300467637759,2.33642736893962e-05,"Alignment Bin"
"f5.alignment.bin_4001-800048","Omitting Zanini_2015",1.5227683774034,0.668758876456274,2.27700660284688,0.0227858313273726,"Alignment Bin"
"f5.alignment.bin_501-100048","Omitting Zanini_2015",0.710493838529689,0.400129601669469,1.77565927530801,0.0757890936167983,"Alignment Bin"
"f5.(Intercept)49","Omitting Le_2015",-1.90952533562496,0.27366188128136,-6.97768109567921,3.00091873174478e-12,"Alignment Bin"
"f5.alignment.bin_0-25049","Omitting Le_2015",1.25170506798922,0.698901932874071,1.79095951679783,0.0732997916823045,"Alignment Bin"
"f5.alignment.bin_1001-200049","Omitting Le_2015",1.07368112481824,0.317516066922769,3.38150171493336,0.000720907828417729,"Alignment Bin"
"f5.alignment.bin_2001-400049","Omitting Le_2015",0.659829578566831,0.31697994864581,2.08161298967247,0.0373778339540299,"Alignment Bin"
"f5.alignment.bin_251-50049","Omitting Le_2015",1.61015445237791,0.382666278737963,4.20772495995262,2.57954559093059e-05,"Alignment Bin"
"f5.alignment.bin_4001-800049","Omitting Le_2015",1.47404916838873,0.661635808462433,2.2278860205802,0.025888116622467,"Alignment Bin"
"f5.alignment.bin_501-100049","Omitting Le_2015",0.663912799469587,0.392158936373709,1.69296868664727,0.0904614277132332,"Alignment Bin"
"f5.(Intercept)50","Omitting Deymier_2015",-1.86216703393999,0.275172480314256,-6.76727204629377,1.31233180861776e-11,"Alignment Bin"
"f5.alignment.bin_0-25050","Omitting Deymier_2015",0.977544896782397,0.660819972053494,1.47929078739052,0.139062614016897,"Alignment Bin"
"f5.alignment.bin_1001-200050","Omitting Deymier_2015",1.02731659322904,0.319271746288521,3.21768714322961,0.00129228691841427,"Alignment Bin"
"f5.alignment.bin_2001-400050","Omitting Deymier_2015",0.613116887243962,0.31861002958671,1.92434898562131,0.0543108542867553,"Alignment Bin"
"f5.alignment.bin_251-50050","Omitting Deymier_2015",1.56223437854073,0.383078963854189,4.07810014630655,4.54052092560631e-05,"Alignment Bin"
"f5.alignment.bin_4001-800050","Omitting Deymier_2015",1.42668700657546,0.659267344971815,2.16404925476243,0.0304605694437812,"Alignment Bin"
"f5.alignment.bin_501-100050","Omitting Deymier_2015",0.618712977626457,0.393873832024835,1.5708405263832,0.116219695958782,"Alignment Bin"
"f5.(Intercept)51","Omitting Tully_2016",-1.97930770495741,0.312109325181967,-6.34171280785482,2.27224605299083e-10,"Alignment Bin"
"f5.alignment.bin_0-25051","Omitting Tully_2016",1.09730352189794,0.685344573921032,1.60109755538003,0.109355313594442,"Alignment Bin"
"f5.alignment.bin_1001-200051","Omitting Tully_2016",1.13981755055541,0.351935467800918,3.23871179474352,0.00120070836017551,"Alignment Bin"
"f5.alignment.bin_2001-400051","Omitting Tully_2016",0.726389725396056,0.351443990604825,2.0668719477774,0.0387462216840227,"Alignment Bin"
"f5.alignment.bin_251-50051","Omitting Tully_2016",1.67861656368426,0.412924787112805,4.06518721102031,4.79939215727139e-05,"Alignment Bin"
"f5.alignment.bin_4001-800051","Omitting Tully_2016",1.54353217246924,0.68732315069211,2.24571538280787,0.0247222442290327,"Alignment Bin"
"f5.alignment.bin_501-100051","Omitting Tully_2016",0.725344301598134,0.421786271951788,1.71969632449546,0.0854876562988982,"Alignment Bin"
"f5.(Intercept)52","Omitting Novitsky_2016",-1.90911793156272,0.273256397536294,-6.98654431799407,2.81739435205799e-12,"Alignment Bin"
"f5.alignment.bin_0-25052","Omitting Novitsky_2016",1.02510805140214,0.661615665563617,1.54940111723151,0.121285325377199,"Alignment Bin"
"f5.alignment.bin_1001-200052","Omitting Novitsky_2016",1.09978527416952,0.318846638469873,3.44926099722212,0.000562123096938042,"Alignment Bin"
"f5.alignment.bin_2001-400052","Omitting Novitsky_2016",0.660383631490621,0.316496100002956,2.08654587365991,0.0369292043635558,"Alignment Bin"
"f5.alignment.bin_251-50052","Omitting Novitsky_2016",1.60968315166421,0.382113658076393,4.21257685414217,2.52473768946667e-05,"Alignment Bin"
"f5.alignment.bin_4001-800052","Omitting Novitsky_2016",1.47360119703111,0.660303241986022,2.23170371328013,0.025634551673531,"Alignment Bin"
"f5.alignment.bin_501-100052","Omitting Novitsky_2016",0.664361632044846,0.391615460591687,1.6964642586916,0.0897979933290341,"Alignment Bin"
"f5.(Intercept)53","Omitting Chaillon_2016",-1.91064523527299,0.274550345598303,-6.95917985864958,3.42259332077558e-12,"Alignment Bin"
"f5.alignment.bin_0-25053","Omitting Chaillon_2016",1.02546334401958,0.664380717852226,1.54348751621607,0.122712534132294,"Alignment Bin"
"f5.alignment.bin_1001-200053","Omitting Chaillon_2016",1.07275854902416,0.318500830216422,3.36814993008092,0.00075674431322165,"Alignment Bin"
"f5.alignment.bin_2001-400053","Omitting Chaillon_2016",0.657924741724869,0.31795176934546,2.06925957065526,0.0385217353187254,"Alignment Bin"
"f5.alignment.bin_251-50053","Omitting Chaillon_2016",1.51041475365147,0.406161218215903,3.71875670524648,0.000200205766315096,"Alignment Bin"
"f5.alignment.bin_4001-800053","Omitting Chaillon_2016",1.475026791225,0.664454829927317,2.21990528895146,0.0264251974209785,"Alignment Bin"
"f5.alignment.bin_501-100053","Omitting Chaillon_2016",0.659774304436766,0.393408793310261,1.67707055779111,0.0935286853170151,"Alignment Bin"
"f5.(Intercept)54","Omitting Smith_2016",-1.89820054429996,0.262325618988578,-7.23604713721312,4.61950825425873e-13,"Alignment Bin"
"f5.alignment.bin_0-25054","Omitting Smith_2016",1.00887147292416,0.63773398578313,1.58196284879703,0.113658051859402,"Alignment Bin"
"f5.alignment.bin_1001-200054","Omitting Smith_2016",1.07599892350579,0.304534929744253,3.53325289946018,0.000410479607155093,"Alignment Bin"
"f5.alignment.bin_2001-400054","Omitting Smith_2016",0.727317939104382,0.30538377561782,2.38165219364699,0.0172351671888672,"Alignment Bin"
"f5.alignment.bin_251-50054","Omitting Smith_2016",1.60277281022128,0.367619366483143,4.35987044304634,1.30139470714468e-05,"Alignment Bin"
"f5.alignment.bin_4001-800054","Omitting Smith_2016",1.46299415227708,0.627551467498921,2.33127357363656,0.0197389387592299,"Alignment Bin"
"f5.alignment.bin_501-100054","Omitting Smith_2016",0.679227202825189,0.37673375910763,1.80293691872498,0.0713981221072962,"Alignment Bin"
"f5.(Intercept)55","Omitting Oberle_2016",-1.90864273624222,0.272731172087065,-6.99825664091273,2.59167040227506e-12,"Alignment Bin"
"f5.alignment.bin_0-25055","Omitting Oberle_2016",1.02429356731319,0.660480733676734,1.55083034990469,0.120942345300491,"Alignment Bin"
"f5.alignment.bin_1001-200055","Omitting Oberle_2016",1.07394417836399,0.316461428083197,3.39360213618721,0.000689798302352719,"Alignment Bin"
"f5.alignment.bin_2001-400055","Omitting Oberle_2016",0.670867871814149,0.316254100196547,2.12129383112256,0.0338970831882734,"Alignment Bin"
"f5.alignment.bin_251-50055","Omitting Oberle_2016",1.60918453493761,0.381454181884087,4.21855261093086,2.45875603058704e-05,"Alignment Bin"
"f5.alignment.bin_4001-800055","Omitting Oberle_2016",1.47313434318666,0.658967271281149,2.23551974033949,0.0253832471315813,"Alignment Bin"
"f5.alignment.bin_501-100055","Omitting Oberle_2016",0.664885414873187,0.390922752218591,1.70081022682815,0.0889786282725423,"Alignment Bin"
"f5.(Intercept)56","Omitting Lyer_2017",-1.91225204258716,0.281205507399259,-6.80019413656833,1.0447826341789e-11,"Alignment Bin"
"f5.alignment.bin_0-25056","Omitting Lyer_2017",1.02844511014888,0.66625583397156,1.54361891890432,0.122680679049807,"Alignment Bin"
"f5.alignment.bin_1001-200056","Omitting Lyer_2017",1.07589048876569,0.324069716853992,3.31993528803071,0.000900383164429736,"Alignment Bin"
"f5.alignment.bin_2001-400056","Omitting Lyer_2017",0.661923647038095,0.323551156973197,2.04580831430292,0.0407752337015803,"Alignment Bin"
"f5.alignment.bin_251-50056","Omitting Lyer_2017",1.61207843745267,0.388271926008754,4.15193149302359,3.29680960925789e-05,"Alignment Bin"
"f5.alignment.bin_4001-800056","Omitting Lyer_2017",1.47669884151911,0.665737601446908,2.21813945661123,0.0265453252539815,"Alignment Bin"
"f5.alignment.bin_501-100056","Omitting Lyer_2017",0.665414555070553,0.397594508859008,1.6736009684342,0.0942090480719047,"Alignment Bin"
"f5.(Intercept)57","Omitting deCamp_2017",-1.91284998558857,0.276864729047034,-6.90896956131822,4.88186683128797e-12,"Alignment Bin"
"f5.alignment.bin_0-25057","Omitting deCamp_2017",1.03030842718625,0.669542186666143,1.53882525657789,0.123846962202094,"Alignment Bin"
"f5.alignment.bin_1001-200057","Omitting deCamp_2017",1.07276996050525,0.321193323078464,3.33995099967625,0.000837931730334379,"Alignment Bin"
"f5.alignment.bin_2001-400057","Omitting deCamp_2017",0.638194664647209,0.323964136631188,1.96995467240176,0.0488435656786338,"Alignment Bin"
"f5.alignment.bin_251-50057","Omitting deCamp_2017",1.61119634396837,0.386903037001201,4.16434142377477,3.12252559095761e-05,"Alignment Bin"
"f5.alignment.bin_4001-800057","Omitting deCamp_2017",1.47723238704472,0.671487627398022,2.19993984515979,0.0278111632463465,"Alignment Bin"
"f5.alignment.bin_501-100057","Omitting deCamp_2017",0.658906927762405,0.396557232818443,1.66156830145139,0.0965993634937807,"Alignment Bin"
"f5.(Intercept)58","Omitting Dukhovlinova_2018",-1.90655496932029,0.270628288767154,-7.04492120171767,1.85566490127863e-12,"Alignment Bin"
"f5.alignment.bin_0-25058","Omitting Dukhovlinova_2018",1.02133143325693,0.655955638059364,1.55701296550865,0.119467407145393,"Alignment Bin"
"f5.alignment.bin_1001-200058","Omitting Dukhovlinova_2018",1.0747725209232,0.31406461003025,3.42213826900038,0.00062130709048192,"Alignment Bin"
"f5.alignment.bin_2001-400058","Omitting Dukhovlinova_2018",0.693120989064021,0.314378512147149,2.20473398238998,0.027472767034385,"Alignment Bin"
"f5.alignment.bin_251-50058","Omitting Dukhovlinova_2018",1.60845717781216,0.378695199916622,4.24736616193259,2.16298297174907e-05,"Alignment Bin"
"f5.alignment.bin_4001-800058","Omitting Dukhovlinova_2018",1.47101655598858,0.65259030773737,2.2541195272863,0.0241886495205551,"Alignment Bin"
"f5.alignment.bin_501-100058","Omitting Dukhovlinova_2018",0.668177029156813,0.388040580229838,1.72192565210847,0.0850829874300484,"Alignment Bin"
"f5.(Intercept)59","Omitting Ashokkumar_2018",-1.91076307861652,0.274843306012074,-6.95219070946767,3.59656736951799e-12,"Alignment Bin"
"f5.alignment.bin_0-25059","Omitting Ashokkumar_2018",1.02731838945553,0.665100042088918,1.54460731385458,0.122441276029138,"Alignment Bin"
"f5.alignment.bin_1001-200059","Omitting Ashokkumar_2018",1.07351829174837,0.318851437175364,3.36682908271775,0.000760377991236595,"Alignment Bin"
"f5.alignment.bin_2001-400059","Omitting Ashokkumar_2018",0.659687705469086,0.318311513833627,2.07245945182456,0.0382226139381293,"Alignment Bin"
"f5.alignment.bin_251-50059","Omitting Ashokkumar_2018",1.61026648893856,0.38420317720085,4.19118472853429,2.77501598254147e-05,"Alignment Bin"
"f5.alignment.bin_4001-800059","Omitting Ashokkumar_2018",1.47515341779955,0.665218943524441,2.21754571507532,0.0265858227415594,"Alignment Bin"
"f5.alignment.bin_501-100059","Omitting Ashokkumar_2018",0.652786441814403,0.403344739808307,1.6184330112366,0.105569312601545,"Alignment Bin"
"f5.(Intercept)60","Omitting Todesco_2019",-1.91041559346317,0.274501835956044,-6.95957310015618,3.41305384777751e-12,"Alignment Bin"
"f5.alignment.bin_0-25060","Omitting Todesco_2019",1.02686338355587,0.664324295402085,1.54572607183418,0.122170737894266,"Alignment Bin"
"f5.alignment.bin_1001-200060","Omitting Todesco_2019",1.07703870934704,0.319678941946219,3.36912623268203,0.000754068855766139,"Alignment Bin"
"f5.alignment.bin_2001-400060","Omitting Todesco_2019",0.65981175650289,0.317923003383906,2.07538224500899,0.0379511223956807,"Alignment Bin"
"f5.alignment.bin_251-50060","Omitting Todesco_2019",1.61024651397946,0.383756917550032,4.19600648311316,2.71662473490002e-05,"Alignment Bin"
"f5.alignment.bin_4001-800060","Omitting Todesco_2019",1.47478395862006,0.664280598788954,2.22012198054366,0.0264104885100704,"Alignment Bin"
"f5.alignment.bin_501-100060","Omitting Todesco_2019",0.662482233120511,0.393323738832865,1.68431794909287,0.092120238375088,"Alignment Bin"
"f5.(Intercept)61","Omitting Tovanabutra_2019",-1.90913762247473,0.273166624477838,-6.98891244903756,2.77025217811687e-12,"Alignment Bin"
"f5.alignment.bin_0-25061","Omitting Tovanabutra_2019",1.02439403671991,0.66131742635916,1.54902017683042,0.121376869839101,"Alignment Bin"
"f5.alignment.bin_1001-200061","Omitting Tovanabutra_2019",1.0720036898364,0.316920909278738,3.38255905006744,0.000718138371128067,"Alignment Bin"
"f5.alignment.bin_2001-400061","Omitting Tovanabutra_2019",0.615722706236395,0.31887250922004,1.93093693696721,0.0534908516371792,"Alignment Bin"
"f5.alignment.bin_251-50061","Omitting Tovanabutra_2019",1.60679611519348,0.381936375406559,4.2069732517179,2.58813761415083e-05,"Alignment Bin"
"f5.alignment.bin_4001-800061","Omitting Tovanabutra_2019",1.47360051411786,0.660172859252489,2.23214343556385,0.0256054844670789,"Alignment Bin"
"f5.alignment.bin_501-100061","Omitting Tovanabutra_2019",0.663083049664197,0.391517991400853,1.69362089157559,0.0903373455591912,"Alignment Bin"
"f5.(Intercept)62","Omitting Sivay_2019",-1.91074922350891,0.274864445581113,-6.95160561588545,3.61151873947154e-12,"Alignment Bin"
"f5.alignment.bin_0-25062","Omitting Sivay_2019",1.02738972570306,0.665173845250197,1.54454317925958,0.122456799237589,"Alignment Bin"
"f5.alignment.bin_1001-200062","Omitting Sivay_2019",1.07355935125294,0.318876669927207,3.36669142806219,0.00076075761272709,"Alignment Bin"
"f5.alignment.bin_2001-400062","Omitting Sivay_2019",0.659719880877185,0.318335080814002,2.07240709754716,0.0382274920217916,"Alignment Bin"
"f5.alignment.bin_251-50062","Omitting Sivay_2019",1.61048978169981,0.392774900788725,4.10028690342945,4.12638249873924e-05,"Alignment Bin"
"f5.alignment.bin_4001-800062","Omitting Sivay_2019",1.47517276204739,0.665270792222641,2.21740196517406,0.0265956355501141,"Alignment Bin"
"f5.alignment.bin_501-100062","Omitting Sivay_2019",0.662011301188211,0.393815817771618,1.68101755011812,0.0927595057170071,"Alignment Bin"
"f5.(Intercept)63","Omitting Martinez_2020",-1.9098134062814,0.273883768451411,-6.9730799202882,3.10076353131351e-12,"Alignment Bin"
"f5.alignment.bin_0-25063","Omitting Martinez_2020",1.02600083786971,0.66303472421655,1.54743153019934,0.121759223083495,"Alignment Bin"
"f5.alignment.bin_1001-200063","Omitting Martinez_2020",1.07348824672359,0.317768818283844,3.37820511314207,0.00072960637779675,"Alignment Bin"
"f5.alignment.bin_2001-400063","Omitting Martinez_2020",0.658022409117474,0.317900534311306,2.06990029300517,0.0384616825071494,"Alignment Bin"
"f5.alignment.bin_251-50063","Omitting Martinez_2020",1.6096327022524,0.382958143770878,4.20315569321183,2.63219406200921e-05,"Alignment Bin"
"f5.alignment.bin_4001-800063","Omitting Martinez_2020",1.47430897145757,0.662363523327719,2.2258305591024,0.0260255330713438,"Alignment Bin"
"f5.alignment.bin_501-100063","Omitting Martinez_2020",0.663216709747387,0.392496077018253,1.6897409899884,0.0910775176250473,"Alignment Bin"
"f5.(Intercept)64","Omitting VillabonaArenas_2020",-1.90238630004377,0.275702394704874,-6.90014427361132,5.19497518641654e-12,"Alignment Bin"
"f5.alignment.bin_0-25064","Omitting VillabonaArenas_2020",0.722935339191069,0.695362720898324,1.03965213760255,0.298501544682457,"Alignment Bin"
"f5.alignment.bin_1001-200064","Omitting VillabonaArenas_2020",1.00789020284149,0.321989404847774,3.13019679426405,0.00174689232230574,"Alignment Bin"
"f5.alignment.bin_2001-400064","Omitting VillabonaArenas_2020",0.728478997448894,0.322214157029847,2.26085347758762,0.0237683317793464,"Alignment Bin"
"f5.alignment.bin_251-50064","Omitting VillabonaArenas_2020",1.51771378118618,0.403417646706408,3.76214028706264,0.000168465503539746,"Alignment Bin"
"f5.alignment.bin_4001-800064","Omitting VillabonaArenas_2020",1.46675238578586,0.666243804220448,2.20152499204411,0.0276988794217326,"Alignment Bin"
