"","coefs.Estimate","coefs.Std..Error","coefs.z.value","coefs.Pr...z..","coefs.rep","preds.covariate_level","preds.predicted","preds.std.error","preds.conf.low","preds.conf.high","preds.group","preds.label"
"reported.exposure_MTC:notiming403",-0.0474011696274438,0.48985347702283,-0.0967660164740132,0.922912212171265,404,"MTC:notiming",0.201813896261777,0.476787713420503,0.090340658307558,0.391619674920468,"1","original"
"reported.exposure_MTC:PostP403",0.427943848693787,1.05119358340994,0.407102797665098,0.68393248870726,404,"MTC:PostP",0.289122263873794,1.05842844491386,0.0486082598576405,0.764017101507719,"1","original"
"reported.exposure_MTC:PreP403",-0.534932312009483,0.382149562629578,-1.39979831019197,0.16157372400256,404,"MTC:PreP",0.134408786190416,0.45995525812302,0.0592995690353788,0.276671775400237,"1","original"
"reported.exposure_PWID403",0.4844215846256,0.312737075603233,1.54897395421125,0.121387981354167,404,"PWID",0.300866921690012,0.340444080344161,0.180874898448083,0.45613433281977,"1","original"
"(Intercept)404",-1.28612803027207,0.260923051304037,-4.92914682640834,8.25894896404974e-07,405,"HSX:MTF",0.216508902889115,0.260923051304037,0.142152269060427,0.31545718015333,"1","original"
"reported.exposure_HSX:FTM404",-0.572774868464398,0.226347181558402,-2.53051469216819,0.0113895314792257,405,"HSX:FTM",0.134830979290738,0.296968490481544,0.0801028493903381,0.218085987520102,"1","original"
"reported.exposure_HSX:nodirection404",0.314445947422026,0.590168964526463,0.532806647456173,0.594167431789339,405,"HSX:nodirection",0.274545354407623,0.615881301541432,0.101671640098916,0.558585434611691,"1","original"
"reported.exposure_MSM404",0.42186640216496,0.20056701500692,2.10336880244443,0.0354335433652637,405,"MSM",0.296449739076783,0.23610663427532,0.209652366808923,0.400951731144066,"1","original"
"reported.exposure_MTC:IntraP404",0.0412633146844561,0.397965800249481,0.103685579661842,0.917418870731078,405,"MTC:IntraP",0.223590346851729,0.43963463131851,0.108463491153507,0.405356130635301,"1","original"
"reported.exposure_MTC:notiming404",-0.10373351417576,0.50825126335308,-0.204098881115219,0.838276228674528,405,"MTC:notiming",0.199429861408767,0.493897139832304,0.0864412929444868,0.396076313797131,"1","original"
"reported.exposure_MTC:PostP404",0.338410001897335,1.06832810901188,0.316765981389685,0.7514211788199,405,"MTC:PostP",0.279343976385075,1.08167297140934,0.0444569677156471,0.763564478631769,"1","original"
"reported.exposure_MTC:PreP404",-0.584737212369789,0.397502921123164,-1.4710262020656,0.141284030970734,405,"MTC:PreP",0.133441638491744,0.473517984915295,0.0573812971687093,0.280337716170252,"1","original"
"reported.exposure_PWID404",0.842736515942869,0.332611524246746,2.53369608239337,0.0112866574069143,405,"PWID",0.390933136659089,0.352797090834024,0.243265117036506,0.561703393878042,"1","original"
"(Intercept)405",-1.19957019845588,0.244401963934399,-4.90818559370442,9.19228460890203e-07,406,"HSX:MTF",0.231551684630453,0.244401963934399,0.157282366413116,0.327271627185765,"1","original"
"reported.exposure_HSX:FTM405",-0.666189925584917,0.227536236822612,-2.92784101067946,0.00341324533307949,406,"HSX:FTM",0.134033074199084,0.287669520187122,0.0809445561339291,0.213838997580664,"1","original"
"reported.exposure_HSX:nodirection405",0.358323185841942,0.550521349534861,0.650879727270689,0.515124128939689,406,"HSX:nodirection",0.301272213745125,0.574255231618179,0.122736611745787,0.570593386024595,"1","original"
"reported.exposure_MSM405",0.179679479963396,0.185539978577654,0.968413822944331,0.332837738710049,406,"MSM",0.265048687792976,0.22211513391077,0.18919821693494,0.357885609903535,"1","original"
"reported.exposure_MTC:IntraP405",0.127283892545291,0.372892428434325,0.341342121318263,0.732846041698016,406,"MTC:IntraP",0.254968535206734,0.414418758784415,0.131869168482076,0.435353761232415,"1","original"
"reported.exposure_MTC:notiming405",-0.350308972942897,0.490084052652953,-0.714793658448142,0.47473655429084,406,"MTC:notiming",0.17510372025295,0.475421512547006,0.0771519163466917,0.350220497524267,"1","original"
"reported.exposure_MTC:PostP405",-0.473689272200303,1.21504162724883,-0.389854356902041,0.696644246556969,406,"MTC:PostP",0.157990090475204,1.22000381311625,0.0168829656854292,0.672145310818947,"1","original"
"reported.exposure_MTC:PreP405",-0.557948410077296,0.36467157041876,-1.53000248809249,0.126016113062596,406,"MTC:PreP",0.147101389013837,0.437603972057483,0.0681661363864666,0.28908531369854,"1","original"
"reported.exposure_PWID405",0.78559672872538,0.299713938515736,2.6211551341785,0.00876323745674307,406,"PWID",0.39795974144462,0.324632936435367,0.259178568880416,0.555346124110616,"1","original"
"(Intercept)406",-1.14923756014284,0.257118810484405,-4.46967515903526,7.83384827041178e-06,407,"HSX:MTF",0.240628373358028,0.257118810484405,0.160679468948837,0.344050816742354,"1","original"
"reported.exposure_HSX:FTM406",-0.629805412678922,0.224290327757774,-2.80799185134318,0.00498514882132351,407,"HSX:FTM",0.144421347789548,0.29601440976828,0.0863356587195788,0.231677118667133,"1","original"
"reported.exposure_HSX:nodirection406",0.147388621405892,0.581328849594225,0.253537428099037,0.799852942289382,407,"HSX:nodirection",0.26857805328962,0.604649913362095,0.100929337241416,0.545683021300991,"1","original"
"reported.exposure_MSM406",0.165264705164219,0.200592847633174,0.823881345293227,0.410006981027044,407,"MSM",0.272104194044995,0.236113352904072,0.19050278436687,0.372571866436944,"1","original"
"reported.exposure_MTC:IntraP406",0.0259365819311476,0.403910254197841,0.064213724859888,0.948800049092089,407,"MTC:IntraP",0.245399499469663,0.445280713752206,0.119619835783799,0.437683991237509,"1","original"
"reported.exposure_MTC:notiming406",-0.159253763166698,0.519938411666446,-0.306293513988084,0.759381177152534,407,"MTC:notiming",0.212739409830724,0.502682433128516,0.0916435070761509,0.419883450035338,"1","original"
"reported.exposure_MTC:PostP406",0.720357670410595,1.55388049322145,0.463586275490963,0.642944189213167,407,"MTC:PostP",0.394393835252796,1.55550706213635,0.0299558280805403,0.932128718933229,"1","original"
"reported.exposure_MTC:PreP406",-0.592042382205982,0.405716993883525,-1.45924965217491,0.144496407314478,407,"MTC:PreP",0.14915043103189,0.477557257231923,0.0643277005792192,0.308896160252558,"1","original"
"reported.exposure_PWID406",0.752714122561846,0.325073711669642,2.31551828259431,0.0205845851916724,407,"PWID",0.40214790720334,0.351019117003912,0.25265381786199,0.572353867606857,"1","original"
"(Intercept)407",-1.30492484541375,0.236188313270539,-5.52493401279783,3.29609469112513e-08,408,"HSX:MTF",0.21333734032646,0.236188313270539,0.145810475051795,0.301112832115642,"1","original"
"reported.exposure_HSX:FTM407",-0.57482379883413,0.222215899671554,-2.58678069248757,0.00968772295099306,408,"HSX:FTM",0.132417747449303,0.276624018711064,0.0815162550578888,0.207909044450903,"1","original"
"reported.exposure_HSX:nodirection407",0.0527815857141842,0.566113098360388,0.0932350547391565,0.925716826012945,408,"HSX:nodirection",0.222329350822291,0.586415477613761,0.0830586538911207,0.474325091434408,"1","original"
"reported.exposure_MSM407",0.226580638055564,0.179617845107408,1.26145950542983,0.207143340864017,408,"MSM",0.253819487917173,0.210690816803842,0.183728091415966,0.339528116287009,"1","original"
"reported.exposure_MTC:IntraP407",0.167215627828109,0.352497941286881,0.47437334589146,0.635233696696902,408,"MTC:IntraP",0.242741199636814,0.39626345078904,0.128490554252813,0.410706110003874,"1","original"
"reported.exposure_MTC:notiming407",-0.302826525858622,0.45541188709243,-0.664950859741525,0.506081923963375,408,"MTC:notiming",0.166901040199333,0.442309372445853,0.0776536813855062,0.32282028262667,"1","original"
"reported.exposure_MTC:PostP407",-1.04655598923463,1.13782496355768,-0.919786454642657,0.357684363143624,408,"MTC:PostP",0.0869481397712654,1.14600670083351,0.00997535096393434,0.473687087706201,"1","original"
"reported.exposure_MTC:PreP407",-0.469878777930369,0.340130785207757,-1.38146500806553,0.167136029688043,408,"MTC:PreP",0.144945968052699,0.414949006301191,0.069908954705308,0.276574265793099,"1","original"
"reported.exposure_PWID407",0.695142903555737,0.283896048273105,2.44858252795057,0.0143419570070543,408,"PWID",0.352108941534,0.306710796299027,0.229537590681948,0.497840056575444,"1","original"
"(Intercept)408",-1.01788940720436,0.237359476981395,-4.28838747097571,1.79974938175356e-05,409,"HSX:MTF",0.265438722259111,0.237359476981395,0.184958820058598,0.365244386886255,"1","original"
"reported.exposure_HSX:FTM408",-0.609280636163445,0.225166476447112,-2.70591184699094,0.00681171252932421,409,"HSX:FTM",0.164218405814223,0.272693918005597,0.10324847997923,0.251110232215122,"1","original"
"reported.exposure_HSX:nodirection408",0.411204205822699,0.550105174519855,0.747501068648568,0.454761157982427,409,"HSX:nodirection",0.352815718597682,0.572697017744663,0.150696242898627,0.626160537537133,"1","original"
"reported.exposure_MSM408",0.267129152434306,0.188694965234213,1.41566656059285,0.156873153311772,409,"MSM",0.320655667686994,0.217277626366178,0.235661089928948,0.419481089052571,"1","original"
"reported.exposure_MTC:IntraP408",0.115991931220779,0.379762344255877,0.305432945038451,0.760036433285339,409,"MTC:IntraP",0.288660721610316,0.412797344600028,0.153038540315685,0.476809264204025,"1","original"
"reported.exposure_MTC:notiming408",-0.209912902894262,0.491434226561301,-0.427143433543651,0.669274859219987,409,"MTC:notiming",0.226566304316534,0.480708334992497,0.102479486111339,0.429073735283392,"1","original"
"reported.exposure_MTC:PostP408",-0.0338838417838762,0.96970375042074,-0.0349424675001767,0.97212561710623,409,"MTC:PostP",0.258884733750318,0.975550052281252,0.0490875659755613,0.702717003209568,"1","original"
"reported.exposure_MTC:PreP408",-0.516859729187632,0.374599304664653,-1.37976692095126,0.167658420612534,409,"MTC:PreP",0.177299892746102,0.44057341969689,0.0833056924585998,0.338218993194156,"1","original"
"reported.exposure_PWID408",0.445648956111389,0.313892813842646,1.41974883290827,0.155680815931995,409,"PWID",0.360720013342672,0.335044787774804,0.22637117791501,0.521096284524029,"1","original"
"(Intercept)409",-1.22786631696417,0.25753752609431,-4.7677180703931,1.86324270624796e-06,410,"HSX:MTF",0.226555088332858,0.25753752609431,0.150251407287657,0.32671025842339,"1","original"
"reported.exposure_HSX:FTM409",-0.673750177553675,0.226672688101966,-2.97234829301798,0.00295531220472655,410,"HSX:FTM",0.129925628462802,0.297212077237986,0.0769774273992803,0.210969479358826,"1","original"
"reported.exposure_HSX:nodirection409",0.0920751158824866,0.587807114525338,0.156641717337563,0.875527222681268,410,"HSX:nodirection",0.243093939364252,0.616561739364659,0.0875254964780398,0.518153917076951,"1","original"
"reported.exposure_MSM409",0.237331102431372,0.197433509297407,1.20208116279726,0.229332083878729,410,"MSM",0.270806375721959,0.238710966028165,0.188712146087163,0.372228036235591,"1","original"
"reported.exposure_MTC:IntraP409",0.0494391067941124,0.406941267348274,0.121489538567247,0.903303300341618,410,"MTC:IntraP",0.235335105865458,0.447432081652088,0.113510093645285,0.425196593764103,"1","original"
"reported.exposure_MTC:notiming409",-0.156778501155478,0.521118718636083,-0.300849874604029,0.763528974697224,410,"MTC:notiming",0.20026405749242,0.505515936697792,0.0850649616076399,0.402790405912501,"1","original"
"reported.exposure_MTC:PostP409",-0.594806191686851,1.26658582573741,-0.469613807134271,0.63863095834471,410,"MTC:PostP",0.139113502027049,1.2722567027103,0.0131739833181966,0.661705731179886,"1","original"
"reported.exposure_MTC:PreP409",-0.59672015996197,0.409447115244586,-1.45738030076366,0.145011431744711,410,"MTC:PreP",0.138884441683452,0.484055600742245,0.0587831660042728,0.294037474416586,"1","original"
"reported.exposure_PWID409",0.689595799223954,0.33362098197902,2.0670036852398,0.0387338067053404,410,"PWID",0.368589995552767,0.355961207851731,0.225143187589355,0.539765993299435,"1","original"
"(Intercept)410",-1.14325505456662,0.245101923701154,-4.66440669784609,3.09508720783839e-06,411,"HSX:MTF",0.241723230437171,0.245101923701154,0.164702656158863,0.340096522391246,"1","original"
"reported.exposure_HSX:FTM410",-0.583333725114918,0.223845012170664,-2.60597151331731,0.00916140806713036,411,"HSX:FTM",0.151024432484601,0.284366653661888,0.0924620427935017,0.23699231658558,"1","original"
"reported.exposure_HSX:nodirection410",0.254114022863356,0.580886547129513,0.437458956691416,0.661778535400455,411,"HSX:nodirection",0.291287120137671,0.607130862858533,0.111145277175227,0.57464139442498,"1","original"
"reported.exposure_MSM410",0.196165847686254,0.190662740879157,1.02886304257309,0.303544037207939,411,"MSM",0.279470582580995,0.227863223122467,0.198818857974558,0.377426582183586,"1","original"
"reported.exposure_MTC:IntraP410",0.194153393503783,0.388245113169364,0.500079426419174,0.617019151986089,411,"MTC:IntraP",0.279065521075487,0.423788750774424,0.144338656717112,0.470411867167029,"1","original"
"reported.exposure_MTC:notiming410",-0.0495305946719153,0.472701894913672,-0.104781883053295,0.916548886132537,411,"MTC:notiming",0.232761094861845,0.466598963871035,0.108389049993798,0.430878331092793,"1","original"
"reported.exposure_MTC:PostP410",-14.5742463693371,853.52446619542,-0.0170753703573393,0.986376487655766,411,"MTC:PostP",1.49271122085678e-07,853.524476346645,2.22044604925031e-16,1,"1","original"
"reported.exposure_MTC:PreP410",-0.429833997760492,0.385564796763475,-1.11481650132124,0.264929063726399,411,"MTC:PreP",0.171776468691944,0.454228665213022,0.0784669679318797,0.335632816877478,"1","original"
"reported.exposure_PWID410",0.675157523912135,0.311016679164802,2.17080809211001,0.0299456819991376,411,"PWID",0.38506663131902,0.338080816026084,0.244027559414216,0.548479392098108,"1","original"
"(Intercept)411",-1.11318209827311,0.230539694303218,-4.82859189016269,1.37501881170275e-06,412,"HSX:MTF",0.247278123155595,0.230539694303218,0.172925830894565,0.340440324908555,"1","original"
"reported.exposure_HSX:FTM411",-0.575301219696259,0.222056229191045,-2.5907907280606,0.00957557016165668,412,"HSX:FTM",0.155975402713793,0.273744260910182,0.0975267623399276,0.240132280313282,"1","original"
"reported.exposure_HSX:nodirection411",0.0702686942287065,0.571157928761927,0.123028484225063,0.902084542153958,412,"HSX:nodirection",0.260588241941784,0.591163222603923,0.0996094091654674,0.528904043663079,"1","original"
"reported.exposure_MSM411",0.240065121645817,0.181010436600207,1.32625016631523,0.184756847464448,412,"MSM",0.294606138176388,0.208578838306469,0.217222896294163,0.385963879576291,"1","original"
"reported.exposure_MTC:IntraP411",0.175719906506459,0.362343051308374,0.484954536514381,0.627708595469272,412,"MTC:IntraP",0.28141325294063,0.399426615686566,0.151829438597917,0.461426696073981,"1","original"
"reported.exposure_MTC:notiming411",-0.509900002676847,0.475742768381921,-1.07179769523581,0.28381090854246,412,"MTC:notiming",0.164780249293802,0.463565128262729,0.0736687597063602,0.328602809379932,"1","original"
"reported.exposure_MTC:PostP411",0.0863271023517702,0.941580152904618,0.0916832221722872,0.926949728007295,412,"MTC:PostP",0.26369428294883,0.948990545645945,0.0528078417743872,0.697016829538672,"1","original"
"reported.exposure_MTC:PreP411",-0.439864415115839,0.351351147416443,-1.2519225235217,0.21059809662508,412,"MTC:PreP",0.174646692440845,0.418124087335123,0.08528962515001,0.324418739197538,"1","original"
"reported.exposure_PWID411",0.506710706473811,0.290905256389152,1.7418410129928,0.0815362679453081,412,"PWID",0.352864540727033,0.312499755378715,0.228119583342808,0.501504213942084,"1","original"
"(Intercept)412",-1.24120457339549,0.25580446711533,-4.85216144734444,1.22123141857784e-06,413,"HSX:MTF",0.224226381897027,0.25580446711533,0.148986522606257,0.323039781674015,"1","original"
"reported.exposure_HSX:FTM412",-0.685345678273699,0.228640811102461,-2.9974774624403,0.00272223986354204,413,"HSX:FTM",0.127132906980835,0.296643640848287,0.075301958142004,0.206666156644465,"1","original"
"reported.exposure_HSX:nodirection412",0.217352046398396,0.583010757182251,0.372809667267343,0.709290107300826,413,"HSX:nodirection",0.264277654602734,0.604519853475176,0.098972863598886,0.540159459677571,"1","original"
"reported.exposure_MSM412",0.323523959773483,0.199270194452485,1.62354415652776,0.104473132028943,413,"MSM",0.285430720878264,0.230736074766687,0.202633578175323,0.38569462769328,"1","original"
"reported.exposure_MTC:IntraP412",0.0894636133455488,0.389081222271381,0.229935571866659,0.818141834429897,413,"MTC:IntraP",0.240171233271934,0.432362695195838,0.119291536631922,0.424500384333171,"1","original"
"reported.exposure_MTC:notiming412",0.0161718330455472,0.496766620167927,0.0325541861892421,0.974030104572254,413,"MTC:notiming",0.227051994640589,0.477027772170031,0.103401379159141,0.427985386635081,"1","original"
"reported.exposure_MTC:PostP412",-0.731472815744792,1.21404411468667,-0.602509255550053,0.546835204115012,413,"MTC:PostP",0.122101599487112,1.22507374375908,0.0124466648105699,0.605497039044567,"1","original"
"reported.exposure_MTC:PreP412",-0.558088626668556,0.387301118181552,-1.44096828144696,0.149593643888054,413,"MTC:PreP",0.14193712497204,0.461052991552139,0.0628000691377074,0.289946078867188,"1","original"
"reported.exposure_PWID412",0.557937064726656,0.315316371549256,1.76945162087627,0.0768185375590528,413,"PWID",0.335532419129504,0.340028094062884,0.205917733864965,0.495793926573928,"1","original"
"(Intercept)413",-1.04824632352372,0.254788118389789,-4.1141884093671,3.88543995850478e-05,414,"HSX:MTF",0.259561997001204,0.254788118389789,0.175430011013645,0.366126434513028,"1","original"
"reported.exposure_HSX:FTM413",-0.701963583340766,0.230157040220165,-3.04993313552033,0.00228892318951964,414,"HSX:FTM",0.148020724597394,0.295021908332363,0.0887946225886558,0.23649771128323,"1","original"
"reported.exposure_HSX:nodirection413",0.141339172152537,0.590263690511324,0.239450900376576,0.810755964907948,414,"HSX:nodirection",0.287633146445908,0.616216481955901,0.107679200965375,0.574651505561835,"1","original"
"reported.exposure_MSM413",0.249787170149719,0.204747707999044,1.2199754155533,0.222474194662768,414,"MSM",0.310355217351154,0.242573615864711,0.21859127200805,0.419939049962894,"1","original"
"reported.exposure_MTC:IntraP413",0.181411852468142,0.413269422523854,0.438967517510132,0.660685072923076,414,"MTC:IntraP",0.295913409365391,0.449838443585413,0.148236287305401,0.503708101324169,"1","original"
"reported.exposure_MTC:notiming413",-0.334202417074872,0.536230776218476,-0.623243632959082,0.533124432653887,414,"MTC:notiming",0.200616009205531,0.519721502107286,0.0830900607137757,0.410036784476322,"1","original"
"reported.exposure_MTC:PostP413",0.272076776578349,1.05548818093997,0.257773399542996,0.796581794956447,414,"MTC:PostP",0.31514602296498,1.06389460495957,0.0540968280332655,0.787350051477191,"1","original"
"reported.exposure_MTC:PreP413",-0.552582714787712,0.417096783971904,-1.32483091700111,0.185227237966838,414,"MTC:PreP",0.167865777219649,0.486179881273978,0.0721766953406293,0.343455260893859,"1","original"
"reported.exposure_PWID413",0.729666524391878,0.34182146172576,2.13464222143337,0.032790245873622,414,"PWID",0.421021900623983,0.361809936568116,0.263527485545809,0.596416211845876,"1","original"
"(Intercept)414",-1.08168259974633,0.249121447476128,-4.34198906077721,1.41198565080035e-05,415,"HSX:MTF",0.253187732365033,0.249121447476128,0.172223282439884,0.35585201475591,"1","original"
"reported.exposure_HSX:FTM414",-0.586755424178116,0.21942987092994,-2.67399976899889,0.00749525031364914,415,"HSX:FTM",0.158632541928503,0.28363728594175,0.0975844558493619,0.247401537846728,"1","original"
"reported.exposure_HSX:nodirection414",0.296272898735692,0.547880377236311,0.540762018581849,0.58867162514069,415,"HSX:nodirection",0.31315514443036,0.575740071456903,0.12855011782034,0.584923955140852,"1","original"
"reported.exposure_MSM414",0.199123717260005,0.193916525144263,1.02685275074864,0.304489805784827,415,"MSM",0.292647796360279,0.233739444907574,0.207398291827099,0.395455267653975,"1","original"
"reported.exposure_MTC:IntraP414",0.0955223059649386,0.401041910722002,0.238185345249748,0.811737342878924,415,"MTC:IntraP",0.271671158300629,0.43802256786733,0.136500062675553,0.468130305531241,"1","original"
"reported.exposure_MTC:notiming414",-0.421025982542893,0.50746513064492,-0.829664852061511,0.406728298956133,415,"MTC:notiming",0.182021895805905,0.501433204239914,0.0768809842793358,0.372871510807929,"1","original"
"reported.exposure_MTC:PostP414",-13.6022526900395,844.773829141911,-0.0161016501941781,0.987153297021772,415,"MTC:PostP",4.19611854298176e-07,844.77384793458,2.22044604925031e-16,1,"1","original"
"reported.exposure_MTC:PreP414",-0.502617071282482,0.400366997666916,-1.25539086441044,0.209336904089342,415,"MTC:PreP",0.170187405407435,0.46878420478421,0.0756411560026156,0.339505306392176,"1","original"
"reported.exposure_PWID414",0.820928276960038,0.309074018084153,2.65608957378138,0.00790526133985673,415,"PWID",0.435178287997271,0.341451213634916,0.282927472851203,0.600722817767381,"1","original"
"(Intercept)415",-0.943414549261212,0.23930340262317,-3.94233654398471,8.06916416646892e-05,416,"HSX:MTF",0.28021113582776,0.23930340262317,0.195849395078713,0.383578072168001,"1","original"
"reported.exposure_HSX:FTM415",-0.656229523991672,0.224897953294581,-2.91789904878375,0.00352398418696466,416,"HSX:FTM",0.168031366416728,0.279334003080396,0.104599844079505,0.258810635595703,"1","original"
"reported.exposure_HSX:nodirection415",0.178435281400168,0.582034185891243,0.306571822971082,0.759169303503813,416,"HSX:nodirection",0.317566190815668,0.60416647261393,0.124648930872676,0.603283486461492,"1","original"
"reported.exposure_MSM415",0.184843154215533,0.188896777868639,0.97854053574209,0.32780705310388,416,"MSM",0.318956512135323,0.217228305055437,0.23427435582145,0.417556641018128,"1","original"
"reported.exposure_MTC:IntraP415",0.130724951749132,0.37500839693941,0.348592065713807,0.727395585183153,416,"MTC:IntraP",0.30731765510225,0.412664790593367,0.16499841920155,0.49902963365295,"1","original"
"reported.exposure_MTC:notiming415",-0.505743053140433,0.49051914680646,-1.03103631414408,0.302523790816913,416,"MTC:notiming",0.190131245680736,0.476489082027595,0.0844736849699567,0.373962168927092,"1","original"
"reported.exposure_MTC:PostP415",-0.0927247578018699,1.25055325943807,-0.0741469882246644,0.940893426936062,416,"MTC:PostP",0.261895603842918,1.25908272082638,0.0292015781711746,0.807153212679869,"1","original"
"reported.exposure_MTC:PreP415",-0.478447978568509,0.367318698228628,-1.30254185500437,0.19273121967852,416,"MTC:PreP",0.194369764030425,0.435756525131317,0.0931361757103767,0.361745672743464,"1","original"
"reported.exposure_PWID415",0.59475307589277,0.297318409059289,2.00039102110952,0.0454580571880387,416,"PWID",0.413707047892734,0.321451249636543,0.273150930869154,0.569882408485946,"1","original"
"(Intercept)416",-1.20184893782183,0.255685078955774,-4.70050478788289,2.59519170951636e-06,417,"HSX:MTF",0.231146464055896,0.255685078955774,0.154076136843457,0.331653635374622,"1","original"
"reported.exposure_HSX:FTM416",-0.713276234215127,0.226295479245989,-3.15196855276008,0.00162173738128261,417,"HSX:FTM",0.128406159816837,0.295235924650356,0.0762955919814348,0.208090606058194,"1","original"
"reported.exposure_HSX:nodirection416",0.0153696955230456,0.587425966631001,0.0261644809663312,0.979126146260068,417,"HSX:nodirection",0.233889211746529,0.616875858448917,0.083513908259466,0.505643566117783,"1","original"
"reported.exposure_MSM416",0.177666155905786,0.196138806993609,0.905818479417873,0.365031938276495,417,"MSM",0.264213446494619,0.236672234328178,0.18421431604508,0.36347487256969,"1","original"
"reported.exposure_MTC:IntraP416",-0.00974361394149973,0.399163742691656,-0.0244100675973129,0.980525517938053,417,"MTC:IntraP",0.229419388573374,0.440587351898829,0.11153786566642,0.413853621742618,"1","original"
"reported.exposure_MTC:notiming416",-0.0667289053482394,0.505244449335558,-0.132072515464532,0.894926934931787,417,"MTC:notiming",0.219500799082648,0.486975773472248,0.0977011177573971,0.422108714410625,"1","original"
"reported.exposure_MTC:PostP416",-0.40758257962244,1.28662028668985,-0.316785444655974,0.751406409321575,417,"MTC:PostP",0.166667554861592,1.30091959747111,0.0153800112150608,0.719165107416113,"1","original"
"reported.exposure_MTC:PreP416",-0.698972143170542,0.399818630988343,-1.7482230416394,0.0804254132148352,417,"MTC:PreP",0.130015572423957,0.474468505460213,0.055684301822246,0.274705154521191,"1","original"
"reported.exposure_PWID416",0.729133039639632,0.319958969842544,2.27883293910606,0.0226769980459658,417,"PWID",0.383973628704226,0.347793455049951,0.239690233075548,0.552047464014924,"1","original"
"(Intercept)417",-0.994631673153481,0.236476215255207,-4.20605375504707,2.59868447132968e-05,418,"HSX:MTF",0.269998206786096,0.236476215255207,0.188755564819042,0.370249453002655,"1","original"
"reported.exposure_HSX:FTM417",-0.517414328832236,0.220629358064245,-2.34517442906021,0.0190181799685991,418,"HSX:FTM",0.180635773684533,0.270088509090684,0.114923259939248,0.272359890654061,"1","original"
"reported.exposure_HSX:nodirection417",0.175599191960873,0.580062108683032,0.302724810554429,0.76209958836594,418,"HSX:nodirection",0.30596907586775,0.601156379755112,0.119489080933392,0.588849758217087,"1","original"
"reported.exposure_MSM417",0.187075144817606,0.186722698530065,1.00188753852807,0.316397911825721,418,"MSM",0.308411428972635,0.215094380365656,0.226333072702429,0.404685578431493,"1","original"
"reported.exposure_MTC:IntraP417",0.154643842753984,0.374545692467754,0.412883783911887,0.679691762462366,418,"MTC:IntraP",0.301537347062174,0.409626636211746,0.162078819209302,0.49071747258408,"1","original"
"reported.exposure_MTC:notiming417",-0.518359846957814,0.486643405013234,-1.06517388629507,0.286797248481646,418,"MTC:notiming",0.180495873120087,0.476887877705309,0.0796087686746461,0.359321910920846,"1","original"
"reported.exposure_MTC:PostP417",0.00944616111716639,0.95688831401071,0.0098717488539218,0.992123611929081,418,"MTC:PostP",0.271864077329824,0.96572022036637,0.0532537761221401,0.712507023450747,"1","original"
"reported.exposure_MTC:PreP417",-0.459177300356912,0.368186395754174,-1.24713271769957,0.212348838136537,418,"MTC:PreP",0.189416053360913,0.434572684710011,0.0906638774226665,0.35387204525593,"1","original"
"reported.exposure_PWID417",0.717363251729742,0.297220973354567,2.41356874527818,0.0157971475298594,418,"PWID",0.431123585768761,0.32186879716499,0.287384764649192,0.587486135086787,"1","original"
"(Intercept)418",-1.2166096341558,0.247010164874032,-4.92534238328304,8.42127684815017e-07,419,"HSX:MTF",0.228533642260565,0.247010164874032,0.154368555238964,0.324651049970892,"1","original"
"reported.exposure_HSX:FTM418",-0.587457211902498,0.2226230697259,-2.63879755420583,0.00832006494835504,419,"HSX:FTM",0.141356731109339,0.286397875799447,0.0858497423164772,0.22395987425837,"1","original"
"reported.exposure_HSX:nodirection418",0.0176673529721145,0.583278619362624,0.030289731846198,0.975835985616621,419,"HSX:nodirection",0.231663432238357,0.61099623158711,0.0834420520062009,0.499647081912794,"1","original"
"reported.exposure_MSM418",0.275072463727718,0.186322957823544,1.47632082992276,0.139857784860753,419,"MSM",0.280589945920875,0.223122859602341,0.201193768039651,0.376548433544661,"1","original"
"reported.exposure_MTC:IntraP418",0.133578511185428,0.372324043689247,0.358769500518524,0.719767530787481,419,"MTC:IntraP",0.25293283347532,0.413825272639595,0.130776133045115,0.43242880559446,"1","original"
"reported.exposure_MTC:notiming418",-0.209020750120691,0.483404458801885,-0.43239309508801,0.665455735752813,419,"MTC:notiming",0.193780434143195,0.473195085364092,0.086821608990867,0.377967281299978,"1","original"
"reported.exposure_MTC:PostP418",-1.08790546591854,1.16719946665185,-0.932064738719623,0.351303069605543,419,"MTC:PostP",0.0907497120784768,1.17319475649069,0.00991311013522514,0.49872609513112,"1","original"
"reported.exposure_MTC:PreP418",-0.546576049039491,0.367028728307556,-1.48919146345809,0.136436958079124,419,"MTC:PreP",0.146391804259871,0.444037423632071,0.0670143502108008,0.290514138346746,"1","original"
"reported.exposure_PWID418",0.572724967368794,0.308251861486046,1.85797731961051,0.063172235167809,419,"PWID",0.344368933848275,0.33430747676151,0.214313951369407,0.502836456428859,"1","original"
"(Intercept)419",-1.17272604598355,0.248501434860677,-4.71919225191213,2.36782963387615e-06,420,"HSX:MTF",0.236362592167444,0.248501434860677,0.159791543832333,0.334996508073436,"1","original"
"reported.exposure_HSX:FTM419",-0.57029015716209,0.225559030675981,-2.5283410531291,0.0114602965159449,420,"HSX:FTM",0.148930225781726,0.286347544785651,0.0907718301330445,0.234731341311502,"1","original"
