"","trial","estimate.Estimate","estimate.Std. Error","estimate.z value","estimate.Pr(>|z|)"
"reported.exposure_HSX:FTM50","Omitting Deymier_2015",-0.58300045479832,0.231351207791636,-2.51998016506313,0.0117361447479882
"reported.exposure_HSX:nodirection50","Omitting Deymier_2015",0.543754229599231,0.602130844870868,0.903049950407114,0.36649938519513
"reported.exposure_MSM50","Omitting Deymier_2015",0.469737208733317,0.209926089257417,2.23763139872201,0.0252451022317747
"reported.exposure_MTC:IntraP50","Omitting Deymier_2015",0.288575064288662,0.392464619267451,0.735289374179252,0.462163278145374
"reported.exposure_MTC:notiming50","Omitting Deymier_2015",-0.228946061006576,0.496949894792699,-0.460702504227474,0.645012058113782
"reported.exposure_MTC:PostP49","Omitting Deymier_2015",-0.246895328996697,0.927444071529673,-0.266210477349305,0.790077114329542
"reported.exposure_MTC:PreP50","Omitting Deymier_2015",-0.277308839649854,0.386821699484023,-0.716890598484399,0.473441603444316
"reported.exposure_PWID50","Omitting Deymier_2015",0.778750338902066,0.328583592484022,2.37002198744886,0.0177870274468198
"(Intercept)51","Omitting Tully_2016",-1.32333140833019,0.251690711486377,-5.25776815725606,1.45814183486031e-07
"reported.exposure_HSX:FTM51","Omitting Tully_2016",-0.595209353034243,0.231701896158797,-2.56885836025405,0.0102034152500552
"reported.exposure_HSX:nodirection51","Omitting Tully_2016",0.69712769082087,0.625345499186075,1.11478805193005,0.264941257718143
"reported.exposure_MSM51","Omitting Tully_2016",0.484303321448639,0.214716942535469,2.25554311518122,0.0240992591916006
"reported.exposure_MTC:IntraP51","Omitting Tully_2016",0.302920009086797,0.39858215187708,0.759993912572924,0.447258223611567
"reported.exposure_MTC:notiming51","Omitting Tully_2016",-0.195162564989234,0.503581536770389,-0.387549087365011,0.698349752061528
"reported.exposure_MTC:PostP50","Omitting Tully_2016",-0.21524326437691,0.936261318824591,-0.229896568457119,0.818172142893915
"reported.exposure_MTC:PreP51","Omitting Tully_2016",-0.273430882369295,0.393811129617896,-0.69431984473013,0.48748164854901
"reported.exposure_PWID51","Omitting Tully_2016",0.815948679381607,0.336160188797807,2.42726148595895,0.0152132864781794
"(Intercept)52","Omitting Novitsky_2016",-1.28634636187388,0.243737082229004,-5.2775980991899,1.30888138662116e-07
"reported.exposure_HSX:FTM52","Omitting Novitsky_2016",-0.644240587246596,0.233773904922448,-2.75582763379991,0.00585438392043195
"reported.exposure_HSX:nodirection52","Omitting Novitsky_2016",0.514298593785213,0.601862240080602,0.854512145032287,0.392821283020105
"reported.exposure_MSM52","Omitting Novitsky_2016",0.450334134666927,0.208985386715745,2.15485944612699,0.0311728346935654
"reported.exposure_MTC:IntraP52","Omitting Novitsky_2016",0.272137788484883,0.390097279312806,0.697615192200982,0.485417878074885
"reported.exposure_MTC:notiming52","Omitting Novitsky_2016",-0.275597612498153,0.495353434457719,-0.556365603480391,0.577960947897481
"reported.exposure_MTC:PostP51","Omitting Novitsky_2016",-0.256287278947313,0.922869729678928,-0.277706886145759,0.781237374073332
"reported.exposure_MTC:PreP52","Omitting Novitsky_2016",-0.29420423102112,0.38392125666506,-0.766313992553396,0.443489494503901
"reported.exposure_PWID52","Omitting Novitsky_2016",0.747921975173084,0.327311111194131,2.28504914619133,0.022309946178419
"(Intercept)53","Omitting Chaillon_2016",-1.24573889649132,0.244118869640775,-5.1030012482216,3.34308796667151e-07
"reported.exposure_HSX:FTM53","Omitting Chaillon_2016",-0.593596886841841,0.230493122722932,-2.57533448212849,0.0100143191040338
"reported.exposure_HSX:nodirection53","Omitting Chaillon_2016",0.585644994454859,0.597417177295857,0.980294870505258,0.326940586007645
"reported.exposure_MSM53","Omitting Chaillon_2016",0.379368221379276,0.211490389933387,1.79378467976141,0.0728475431667202
"reported.exposure_MTC:IntraP53","Omitting Chaillon_2016",0.384324831247167,0.390421876184068,0.984383444399958,0.324927015051103
"reported.exposure_MTC:notiming53","Omitting Chaillon_2016",-0.263491876816069,0.495993263956743,-0.531240837252677,0.595251897393404
"reported.exposure_MTC:PostP52","Omitting Chaillon_2016",-0.0336890192781249,0.922947709574922,-0.0365015470850899,0.970882445137418
"reported.exposure_MTC:PreP53","Omitting Chaillon_2016",-0.196876366266558,0.382520924028454,-0.514681299504322,0.606775743255239
"reported.exposure_PWID53","Omitting Chaillon_2016",0.787423691965794,0.334150552841473,2.35649375788812,0.0184483776998996
"(Intercept)54","Omitting Smith_2016",-1.16562022895001,0.246310216859184,-4.73232594170625,2.219616153168e-06
"reported.exposure_HSX:FTM54","Omitting Smith_2016",-0.561529157404456,0.231867310820778,-2.42176939654289,0.0154451482223648
"reported.exposure_HSX:nodirection54","Omitting Smith_2016",0.496355111913335,0.598776010341821,0.828949562675336,0.407132948195141
"reported.exposure_MSM54","Omitting Smith_2016",0.418236495496063,0.206590787932103,2.02446827219381,0.0429219933026866
"reported.exposure_MTC:IntraP54","Omitting Smith_2016",0.260844674004872,0.383753346209143,0.679719607872068,0.496682018149561
"reported.exposure_MTC:notiming54","Omitting Smith_2016",-0.343395937795847,0.48758492535895,-0.704279234110952,0.481258895786409
"reported.exposure_MTC:PostP53","Omitting Smith_2016",-0.303920547952181,0.912861223490549,-0.33293181935154,0.739185749920869
"reported.exposure_MTC:PreP54","Omitting Smith_2016",-0.276206999681791,0.375751857140417,-0.735078202364208,0.4622918686711
"reported.exposure_PWID54","Omitting Smith_2016",0.712623171754062,0.321757104597776,2.21478612770618,0.0267747478408553
"(Intercept)55","Omitting Oberle_2016",-1.30174325606243,0.244390740769895,-5.32648353191122,1.00132354051435e-07
"reported.exposure_HSX:FTM55","Omitting Oberle_2016",-0.589917191278909,0.231047900655995,-2.55322463265845,0.0106730636685599
"reported.exposure_HSX:nodirection55","Omitting Oberle_2016",0.540988755290053,0.601938137164962,0.898744774401616,0.368788622011577
"reported.exposure_MSM55","Omitting Oberle_2016",0.486650318614295,0.209429731030531,2.32369261145329,0.0201419747477209
"reported.exposure_MTC:IntraP55","Omitting Oberle_2016",0.263482535481475,0.391772528163577,0.672539590043596,0.501240245140493
"reported.exposure_MTC:notiming55","Omitting Oberle_2016",-0.270403167098992,0.494599611165636,-0.54671124075841,0.584577130373171
"reported.exposure_MTC:PostP54","Omitting Oberle_2016",-0.277674790841576,0.924646455212358,-0.300303742339881,0.763945478926381
"reported.exposure_MTC:PreP55","Omitting Oberle_2016",-0.268147951466662,0.384443043100472,-0.697497213902198,0.48549168237653
"reported.exposure_PWID55","Omitting Oberle_2016",0.776035855985828,0.327313432471768,2.37092578243872,0.0177435936381907
"(Intercept)56","Omitting Lyer_2017",-1.3010955902642,0.245984436536847,-5.28934110052652,1.22757774031334e-07
"reported.exposure_HSX:FTM56","Omitting Lyer_2017",-0.583088451975009,0.231418986942798,-2.51962235112167,0.011748080313251
"reported.exposure_HSX:nodirection56","Omitting Lyer_2017",0.546146327715824,0.601809383003799,0.907507166122694,0.364138661656989
"reported.exposure_MSM56","Omitting Lyer_2017",0.463126128220324,0.209936492699458,2.20602965337393,0.0273819235194146
"reported.exposure_MTC:IntraP56","Omitting Lyer_2017",0.283253002339643,0.392092030338475,0.722414587450614,0.47003962096029
"reported.exposure_MTC:notiming56","Omitting Lyer_2017",-0.237827974097062,0.496086501761374,-0.479408275074296,0.631648207684656
"reported.exposure_MTC:PostP55","Omitting Lyer_2017",-0.245713092700791,0.926118363578672,-0.265314998993558,0.790766810902124
"reported.exposure_MTC:PreP56","Omitting Lyer_2017",-0.27024429470329,0.386258917730826,-0.699645451012257,0.484148750552081
"reported.exposure_PWID56","Omitting Lyer_2017",0.776607133804875,0.328139725421304,2.36669648213966,0.0179476448168739
"(Intercept)57","Omitting deCamp_2017",-1.31965615977997,0.247498954177772,-5.33196661038049,9.71548055622965e-08
"reported.exposure_HSX:FTM57","Omitting deCamp_2017",-0.58557878366412,0.231776501144252,-2.5264803842201,0.0115211822128218
"reported.exposure_HSX:nodirection57","Omitting deCamp_2017",0.569099668442133,0.603292021763021,0.943323710429708,0.345515351661419
"reported.exposure_MSM57","Omitting deCamp_2017",0.503603100523039,0.213785149982533,2.35565052373463,0.0184903040914013
"reported.exposure_MTC:IntraP57","Omitting deCamp_2017",0.288128176984337,0.394261723851301,0.730804335175602,0.464898675214366
"reported.exposure_MTC:notiming57","Omitting deCamp_2017",-0.266261057156849,0.505789779814042,-0.526426329244418,0.598592026073833
"reported.exposure_MTC:PostP56","Omitting deCamp_2017",-0.215688576118706,0.929777387212838,-0.23197872854842,0.816554535341989
"reported.exposure_MTC:PreP57","Omitting deCamp_2017",-0.23836378137804,0.390804472014183,-0.609931048510082,0.541907484017918
"reported.exposure_PWID57","Omitting deCamp_2017",0.778541066045825,0.329917466606408,2.35980554183458,0.0182845167624227
"(Intercept)58","Omitting Dukhovlinova_2018",-1.3025016996298,0.245419036542633,-5.30725618509032,1.11287715644859e-07
"reported.exposure_HSX:FTM58","Omitting Dukhovlinova_2018",-0.589267829675368,0.23097858344791,-2.55117951144703,0.0107359013074145
"reported.exposure_HSX:nodirection58","Omitting Dukhovlinova_2018",0.550068300809342,0.601955605820579,0.913802106817322,0.360820839209393
"reported.exposure_MSM58","Omitting Dukhovlinova_2018",0.474765017678336,0.209437220136772,2.26686076795849,0.0233987325013763
"reported.exposure_MTC:IntraP58","Omitting Dukhovlinova_2018",0.284382902072852,0.391316648852814,0.726733459735359,0.467389252045756
"reported.exposure_MTC:notiming58","Omitting Dukhovlinova_2018",-0.200758688338319,0.497658061894044,-0.403406884587076,0.686648922906782
"reported.exposure_MTC:PostP57","Omitting Dukhovlinova_2018",-0.248867587430296,0.927338399799696,-0.268367607212266,0.788416370948195
"reported.exposure_MTC:PreP58","Omitting Dukhovlinova_2018",-0.287594162400914,0.385886520124901,-0.745281701749591,0.456101440574157
"reported.exposure_PWID58","Omitting Dukhovlinova_2018",0.855241365275785,0.332960966677561,2.56859347151043,0.0102112169538938
"(Intercept)59","Omitting Ashokkumar_2018",-1.29853068812238,0.245437915504104,-5.29066866240014,1.21869975600356e-07
"reported.exposure_HSX:FTM59","Omitting Ashokkumar_2018",-0.590849189189188,0.231129618907498,-2.55635427420341,0.0105775365585284
"reported.exposure_HSX:nodirection59","Omitting Ashokkumar_2018",0.549021530748887,0.602181926100522,0.911720373781592,0.361915936066555
"reported.exposure_MSM59","Omitting Ashokkumar_2018",0.474455142239312,0.209868423185981,2.26072667358281,0.0237761876836713
"reported.exposure_MTC:IntraP59","Omitting Ashokkumar_2018",0.283811542559556,0.393180953810228,0.721834411888985,0.470396289715442
"reported.exposure_MTC:notiming59","Omitting Ashokkumar_2018",-0.310201724734486,0.557474007550376,-0.556441592851224,0.57790901203008
"reported.exposure_MTC:PostP58","Omitting Ashokkumar_2018",-0.243330244431067,0.927087165079316,-0.262467493453271,0.792961043562428
"reported.exposure_MTC:PreP59","Omitting Ashokkumar_2018",-0.265598915360997,0.387111144194248,-0.686105061412861,0.492646859450585
"reported.exposure_PWID59","Omitting Ashokkumar_2018",0.779063740620932,0.328871809069898,2.36889790834991,0.0178411774519751
"(Intercept)60","Omitting Todesco_2019",-1.30670515265315,0.245961084560141,-5.31264998684633,1.08042435246875e-07
"reported.exposure_HSX:FTM60","Omitting Todesco_2019",-0.58358462028579,0.231483276509431,-2.52106600997594,0.0116999901447594
"reported.exposure_HSX:nodirection60","Omitting Todesco_2019",0.56222851469028,0.602270383584908,0.933515128776073,0.350554062920023
"reported.exposure_MSM60","Omitting Todesco_2019",0.46818044566043,0.210444032245279,2.22472664425452,0.0260995944739277
"reported.exposure_MTC:IntraP60","Omitting Todesco_2019",0.323439484289478,0.394261249622236,0.820368434887741,0.41200610422318
"reported.exposure_MTC:notiming60","Omitting Todesco_2019",-0.212025157650503,0.499123325249057,-0.424795129629947,0.670986028409748
"reported.exposure_MTC:PostP59","Omitting Todesco_2019",-0.1783198784951,0.929975474428995,-0.191746861501469,0.847940496832178
"reported.exposure_MTC:PreP60","Omitting Todesco_2019",-0.260937447393018,0.388640590111975,-0.671410691605417,0.501958935726729
"reported.exposure_PWID60","Omitting Todesco_2019",0.789154871269041,0.330480628333596,2.38790054124578,0.0169449268210106
"(Intercept)61","Omitting Tovanabutra_2019",-1.27816411038811,0.248438117822094,-5.14479871926658,2.67807794523425e-07
"reported.exposure_HSX:FTM61","Omitting Tovanabutra_2019",-0.602848192453084,0.231371166571586,-2.60554589141756,0.00917279846691501
"reported.exposure_HSX:nodirection61","Omitting Tovanabutra_2019",0.539656347431768,0.602677526783321,0.895431343378744,0.370556551852468
"reported.exposure_MSM61","Omitting Tovanabutra_2019",0.431261672277871,0.213366505246123,2.02122480180477,0.0432564993940699
"reported.exposure_MTC:IntraP61","Omitting Tovanabutra_2019",0.266444331929899,0.394791649144637,0.674898601597024,0.499740189038553
"reported.exposure_MTC:notiming61","Omitting Tovanabutra_2019",-0.229098653178388,0.499874410436977,-0.45831242487111,0.646727998865495
"reported.exposure_MTC:PostP60","Omitting Tovanabutra_2019",-0.27201278918494,0.930688185772024,-0.292270594322952,0.770079740049976
"reported.exposure_MTC:PreP61","Omitting Tovanabutra_2019",-0.269070429752655,0.389534274669414,-0.690749048927741,0.489723259710062
"reported.exposure_PWID61","Omitting Tovanabutra_2019",0.7774314265145,0.330446195200438,2.3526717444664,0.0186390800971941
"(Intercept)62","Omitting Sivay_2019",-1.30072047903815,0.244997222035687,-5.30912337793236,1.10153751117341e-07
"reported.exposure_HSX:FTM62","Omitting Sivay_2019",-0.590726487430942,0.230999150098457,-2.55726693011278,0.0105498228400557
"reported.exposure_HSX:nodirection62","Omitting Sivay_2019",0.532193433031985,0.602040775401935,0.883982372583785,0.376705728543694
"reported.exposure_MSM62","Omitting Sivay_2019",0.48021779505682,0.209762370988512,2.28934194819489,0.0220594922194435
"reported.exposure_MTC:IntraP62","Omitting Sivay_2019",0.318515435045675,0.392905209545282,0.810667375508459,0.417556713498407
"reported.exposure_MTC:notiming62","Omitting Sivay_2019",-0.1952571253091,0.497139600491692,-0.392761158266174,0.69449589515617
"reported.exposure_MTC:PostP61","Omitting Sivay_2019",-0.24386330109651,0.92575292567112,-0.26342158294528,0.792225657091984
"reported.exposure_MTC:PreP62","Omitting Sivay_2019",-0.305216399609337,0.387643959012574,-0.787362713936777,0.431069567114494
"reported.exposure_PWID62","Omitting Sivay_2019",0.705214623901055,0.333757433656771,2.11295555629866,0.0346045720378339
"(Intercept)63","Omitting Martinez_2020",-1.31177454381993,0.245651221897918,-5.33998786444077,9.29528035076971e-08
"reported.exposure_HSX:FTM63","Omitting Martinez_2020",-0.589592849444063,0.231193241278677,-2.55021663342388,0.0107656000667607
"reported.exposure_HSX:nodirection63","Omitting Martinez_2020",0.545747476983712,0.602196654413521,0.90626122377783,0.364797604363343
"reported.exposure_MSM63","Omitting Martinez_2020",0.482302019547262,0.210029276087832,2.29635614868076,0.0216555261011581
"reported.exposure_MTC:IntraP63","Omitting Martinez_2020",0.294636173415362,0.398756735945534,0.738887012696398,0.459975609215465
"reported.exposure_MTC:notiming63","Omitting Martinez_2020",-0.216039638839896,0.496981620185349,-0.434703478087026,0.663777673478505
"reported.exposure_MTC:PostP62","Omitting Martinez_2020",-0.243066118856659,0.927412085080135,-0.262090739129905,0.793251486400847
"reported.exposure_MTC:PreP63","Omitting Martinez_2020",-0.369928963310454,0.390487810207562,-0.947350861256898,0.343460021662142
"reported.exposure_PWID63","Omitting Martinez_2020",0.806818018137118,0.331451124882492,2.4341990645624,0.0149247845574753
"(Intercept)64","Omitting VillabonaArenas_2020",-1.22863070612405,0.245253223107144,-5.0096414251294,5.45315416629368e-07
"reported.exposure_HSX:FTM64","Omitting VillabonaArenas_2020",-0.626600533018763,0.231682657178162,-2.7045638229922,0.00683941297073131
"reported.exposure_HSX:nodirection64","Omitting VillabonaArenas_2020",-0.195190632789892,1.15355149924837,-0.169208425386359,0.865632702851781
"reported.exposure_MSM64","Omitting VillabonaArenas_2020",0.343597355101067,0.213037480548023,1.61284931748717,0.106777248547096
"reported.exposure_MTC:IntraP64","Omitting VillabonaArenas_2020",0.180313973647304,0.397833970920945,0.453239257647847,0.650376466708534
"reported.exposure_MTC:notiming64","Omitting VillabonaArenas_2020",-0.395016255205379,0.494962958768223,-0.798072357148554,0.424828501769086
"reported.exposure_MTC:PostP63","Omitting VillabonaArenas_2020",-0.372247970306957,0.935078219744557,-0.398092868004825,0.690561731380363
"reported.exposure_MTC:PreP64","Omitting VillabonaArenas_2020",-0.32497917909069,0.387835926466049,-0.837929539049907,0.402070277597185
"reported.exposure_PWID64","Omitting VillabonaArenas_2020",0.681261709449362,0.326052283283785,2.08942474681711,0.0366695055081288
"(Intercept)65","Omitting Leda_2020",-1.33839274430554,0.248401565929626,-5.38802055976053,7.12379047574939e-08
"reported.exposure_HSX:FTM65","Omitting Leda_2020",-0.568920596670445,0.232081085034453,-2.45138718041579,0.014230678925683
"reported.exposure_HSX:nodirection65","Omitting Leda_2020",0.580421404223595,0.604870358738645,0.959579843578327,0.337266717551174
"reported.exposure_MSM65","Omitting Leda_2020",0.536460894518364,0.214795093551812,2.49754724676223,0.0125055799217555
"reported.exposure_MTC:IntraP65","Omitting Leda_2020",0.308163655053385,0.394820558326287,0.780515726839921,0.435087374227241
"reported.exposure_MTC:notiming65","Omitting Leda_2020",-0.189054993425562,0.501268820317819,-0.377152908305159,0.706059974209581
"reported.exposure_MTC:PostP64","Omitting Leda_2020",-0.205071335845305,0.93160315685801,-0.220127351797457,0.825771973555996
"reported.exposure_MTC:PreP65","Omitting Leda_2020",-0.272163155595844,0.391505145839104,-0.695171336796922,0.486947932957399
"reported.exposure_PWID65","Omitting Leda_2020",0.774866820379731,0.340672829057067,2.2745189938524,0.0229348004200412
"(Intercept)66","Omitting Rolland_2020",-1.37291997265817,0.256087746956729,-5.36113105360778,8.27024896331043e-08
"reported.exposure_HSX:FTM66","Omitting Rolland_2020",-0.559050704197781,0.233599399221052,-2.39320266260086,0.0167020127012212
"reported.exposure_HSX:nodirection66","Omitting Rolland_2020",0.617090937716994,0.60796483328448,1.01501090841589,0.310100627678696
"reported.exposure_MSM66","Omitting Rolland_2020",0.571330577665333,0.225087302942318,2.53826213294557,0.0111404505793158
"reported.exposure_MTC:IntraP66","Omitting Rolland_2020",0.333214486511254,0.401387747861324,0.830156097904554,0.406450533340974
"reported.exposure_MTC:notiming66","Omitting Rolland_2020",-0.165932599620419,0.50937579538789,-0.32575674212015,0.744608409719713
"reported.exposure_MTC:PostP65","Omitting Rolland_2020",-0.164552301769096,0.940659641952394,-0.174932881597385,0.86113237285165
"reported.exposure_MTC:PreP66","Omitting Rolland_2020",-0.234452712029694,0.396829552665936,-0.590814646879549,0.554644620026211
"reported.exposure_PWID66","Omitting Rolland_2020",0.845969739902792,0.339221537837231,2.49385621354241,0.0126363721153994
"(Intercept)67","Omitting Macharia_2020",-1.29865707677846,0.24385533030036,-5.32552261695031,1.00663189348767e-07
"reported.exposure_HSX:FTM67","Omitting Macharia_2020",-0.59262192824897,0.230875313203825,-2.5668483997931,0.0102627469912826
"reported.exposure_HSX:nodirection67","Omitting Macharia_2020",0.514837980522591,0.60187387082564,0.855391811271596,0.392334275405732
"reported.exposure_MSM67","Omitting Macharia_2020",0.428128921914854,0.212389054106446,2.0157767720943,0.0438233235002591
"reported.exposure_MTC:IntraP67","Omitting Macharia_2020",0.268659270432087,0.390521711793099,0.6879496384427,0.491484496125419
"reported.exposure_MTC:notiming67","Omitting Macharia_2020",-0.299449592700086,0.499409083450273,-0.599607821770632,0.548767633116065
"reported.exposure_MTC:PostP66","Omitting Macharia_2020",-0.246061254468568,0.922820759956972,-0.26664035438479,0.789746081817947
"reported.exposure_MTC:PreP67","Omitting Macharia_2020",-0.283191701231761,0.383303741029897,-0.738817994499232,0.460017523527017
"reported.exposure_PWID67","Omitting Macharia_2020",0.762717698030369,0.327612544231482,2.32810895510598,0.0199063189139665
"(Intercept)68","Omitting Brooks_2020",-1.30580560616624,0.246035706092045,-5.30738252145289,1.1121063534307e-07
"reported.exposure_HSX:FTM68","Omitting Brooks_2020",-0.574111038891803,0.232003287666249,-2.47458147971462,0.0133392389476151
"reported.exposure_HSX:nodirection68","Omitting Brooks_2020",0.560914358183251,0.60318547526168,0.929920200647916,0.35241240302344
"reported.exposure_MSM68","Omitting Brooks_2020",0.489868356539435,0.212329309285425,2.30711604623988,0.0210483516416319
"reported.exposure_MTC:IntraP68","Omitting Brooks_2020",0.295214257838042,0.393326651839819,0.750557472922701,0.452919023022193
"reported.exposure_MTC:notiming68","Omitting Brooks_2020",-0.230359202198551,0.498084084415663,-0.462490590256064,0.643729548689599
"reported.exposure_MTC:PostP67","Omitting Brooks_2020",-0.230093850499297,0.928436727674447,-0.247829328203805,0.804266462026286
"reported.exposure_MTC:PreP68","Omitting Brooks_2020",-0.259181797093644,0.388497492146886,-0.667138919382396,0.504683402219879
"reported.exposure_PWID68","Omitting Brooks_2020",0.790645291919815,0.329814515931599,2.39724224898515,0.0165189984276514
"(Intercept)69","Omitting Liu_2020",-1.29887876993231,0.246145928290277,-5.27686474017379,1.31412808639581e-07
"reported.exposure_HSX:FTM69","Omitting Liu_2020",-0.589560058029807,0.231264779494139,-2.54928597134156,0.0107943745571199
"reported.exposure_HSX:nodirection69","Omitting Liu_2020",0.552530048889748,0.603016691161703,0.916276542570167,0.359521868077176
"reported.exposure_MSM69","Omitting Liu_2020",0.491011959479465,0.212179744954852,2.31413210334447,0.0206604769171388
"reported.exposure_MTC:IntraP69","Omitting Liu_2020",0.294603190319607,0.394295500426164,0.747163459895416,0.454964897759832
"reported.exposure_MTC:notiming69","Omitting Liu_2020",-0.232883130195811,0.498891978045722,-0.466800711264329,0.640642466931169
"reported.exposure_MTC:PostP68","Omitting Liu_2020",-0.230305086470401,0.930161191938392,-0.247596963264465,0.804446260546915
"reported.exposure_MTC:PreP69","Omitting Liu_2020",-0.273566072495628,0.388789577296419,-0.703635304212533,0.48165991951016
"reported.exposure_PWID69","Omitting Liu_2020",0.779192731428021,0.330206481304368,2.35971362024781,0.0182890476230468
